# R (km)    mas (Msun)    Lambda 
 1.151794e+01 2.680247e+00 1.529359e+00 
 1.149974e+01 2.675641e+00 1.523572e+00 
 1.148127e+01 2.671006e+00 1.520201e+00 
 1.146369e+01 2.666465e+00 1.513046e+00 
 1.144549e+01 2.661924e+00 1.508003e+00 
 1.142818e+01 2.657427e+00 1.502293e+00 
 1.141086e+01 2.652932e+00 1.498312e+00 
 1.139355e+01 2.648481e+00 1.494658e+00 
 1.137650e+01 2.643986e+00 1.490483e+00 
 1.136034e+01 2.639567e+00 1.487866e+00 
 1.134392e+01 2.635189e+00 1.490108e+00 
 1.132776e+01 2.630774e+00 1.481005e+00 
 1.131187e+01 2.626391e+00 1.478262e+00 
 1.129571e+01 2.622031e+00 1.476563e+00 
 1.127982e+01 2.617807e+00 1.473546e+00 
 1.126454e+01 2.613503e+00 1.471731e+00 
 1.124954e+01 2.609233e+00 1.474213e+00 
 1.123453e+01 2.605041e+00 1.468211e+00 
 1.121980e+01 2.600826e+00 1.467029e+00 
 1.120568e+01 2.596640e+00 1.466332e+00 
 1.119094e+01 2.592487e+00 1.465059e+00 
 1.117682e+01 2.588360e+00 1.464240e+00 
 1.116297e+01 2.584313e+00 1.464154e+00 
 1.114912e+01 2.580247e+00 1.465795e+00 
 1.113527e+01 2.576209e+00 1.462778e+00 
 1.112168e+01 2.572207e+00 1.462829e+00 
 1.110872e+01 2.568267e+00 1.466645e+00 
 1.109514e+01 2.564326e+00 1.462812e+00 
 1.108244e+01 2.560411e+00 1.462971e+00 
 1.106974e+01 2.556485e+00 1.463466e+00 
 1.105705e+01 2.552631e+00 1.464200e+00 
 1.104435e+01 2.548837e+00 1.464638e+00 
 1.103254e+01 2.545043e+00 1.471618e+00 
 1.102011e+01 2.541282e+00 1.466389e+00 
 1.100830e+01 2.537547e+00 1.467331e+00 
 1.099676e+01 2.533805e+00 1.469458e+00 
 1.098433e+01 2.530152e+00 1.469901e+00 
 1.097279e+01 2.526510e+00 1.471379e+00 
 1.096213e+01 2.522858e+00 1.473350e+00 
 1.095059e+01 2.519271e+00 1.474332e+00 
 1.093931e+01 2.515717e+00 1.476221e+00 
 1.092866e+01 2.512189e+00 1.477881e+00 
 1.091738e+01 2.508670e+00 1.479769e+00 
 1.090700e+01 2.505203e+00 1.481594e+00 
 1.089634e+01 2.501765e+00 1.483813e+00 
 1.088595e+01 2.498319e+00 1.486089e+00 
 1.087583e+01 2.494934e+00 1.488306e+00 
 1.086633e+01 2.491551e+00 1.491059e+00 
 1.085017e+01 2.487188e+00 1.488846e+00 
 1.083978e+01 2.483843e+00 1.491177e+00 
 1.083055e+01 2.480555e+00 1.494007e+00 
 1.082105e+01 2.477295e+00 1.496509e+00 
 1.081093e+01 2.474027e+00 1.500159e+00 
 1.080169e+01 2.470822e+00 1.502512e+00 
 1.079246e+01 2.467613e+00 1.504887e+00 
 1.078322e+01 2.464462e+00 1.507856e+00 
 1.077399e+01 2.461321e+00 1.511351e+00 
 1.076564e+01 2.458223e+00 1.516158e+00 
 1.075668e+01 2.455128e+00 1.517280e+00 
 1.074833e+01 2.452083e+00 1.520947e+00 
 1.073936e+01 2.449041e+00 1.523879e+00 
 1.073102e+01 2.446060e+00 1.528870e+00 
 1.072294e+01 2.443068e+00 1.530717e+00 
 1.071486e+01 2.440126e+00 1.533986e+00 
 1.070678e+01 2.437202e+00 1.537662e+00 
 1.069870e+01 2.434324e+00 1.541248e+00 
 1.069062e+01 2.431454e+00 1.545203e+00 
 1.068342e+01 2.428609e+00 1.549414e+00 
 1.067534e+01 2.425824e+00 1.552669e+00 
 1.066842e+01 2.423048e+00 1.556940e+00 
 1.066061e+01 2.420315e+00 1.561822e+00 
 1.065341e+01 2.417584e+00 1.564572e+00 
 1.064649e+01 2.414906e+00 1.568470e+00 
 1.063956e+01 2.412289e+00 1.572381e+00 
 1.063264e+01 2.409688e+00 1.576632e+00 
 1.062660e+01 2.407170e+00 1.580978e+00 
 1.061967e+01 2.404677e+00 1.584718e+00 
 1.061390e+01 2.402234e+00 1.589214e+00 
 1.060724e+01 2.399838e+00 1.593873e+00 
 1.060121e+01 2.397466e+00 1.597646e+00 
 1.059543e+01 2.395093e+00 1.601320e+00 
 1.058966e+01 2.392733e+00 1.605876e+00 
 1.058274e+01 2.390319e+00 1.609161e+00 
 1.057697e+01 2.387973e+00 1.619946e+00 
 1.057093e+01 2.385655e+00 1.619595e+00 
 1.056516e+01 2.383325e+00 1.621954e+00 
 1.055939e+01 2.380992e+00 1.625974e+00 
 1.055361e+01 2.378685e+00 1.629903e+00 
 1.054784e+01 2.376392e+00 1.634217e+00 
 1.054207e+01 2.374124e+00 1.638565e+00 
 1.053630e+01 2.371876e+00 1.642751e+00 
 1.053053e+01 2.369618e+00 1.647339e+00 
